2022.05.23 11:02:00,,,
GOSHO,,,
F1,,,
,N14W,N76E,
TIME(s),STREAM(gal),DAMAXIS(gal),U-D(gal)
42.23,1.322653823,-1.1432837732,-6.7375220542
42.24,1.3210554498,-1.1472562672,-6.7406855814
42.25,1.3194570766,-1.1544067564,-6.7446399904
42.26,1.3138627704,-1.1627489938,-6.7466171949
42.27,1.3050717178,-1.1667214878,-6.7434536677
42.28,1.2958810719,-1.1687077348,-6.738312936
42.29,1.2902867657,-1.1746664758,-6.7367311724
42.30,1.2922847322,-1.179830718,-6.7394992587
42.31,1.2934835121,-1.185789459,-6.7367311724
42.32,1.2894875791,-1.1949261952,-6.7300086771
42.33,1.2874896126,-1.2040629314,-6.7292177953
42.34,1.2890879858,-1.2191584086,-6.7300086771
42.35,1.2870900193,-1.2338566364,-6.7292177953
42.36,1.282694493,-1.2386236292,-6.7311949998
42.37,1.27869856,-1.241404375,-6.7339630861
42.38,1.2771001868,-1.2481576148,-6.7311949998
42.39,1.2723050672,-1.2521301088,-6.7256588272
42.40,1.2615160481,-1.2568971016,-6.7236816227
42.41,1.2451327228,-1.2596778474,-6.7224953
42.42,1.2355424836,-1.257294351,-6.7201226546
42.43,1.2351428903,-1.2557053534,-6.7157728047
42.44,1.2287493975,-1.2545136052,-6.7141910411
42.45,1.2151632253,-1.2509383606,-6.7161682456
42.46,1.2043742062,-1.2521301088,-6.710632073
42.47,1.2015770531,-1.2557053534,-6.6979779642
42.48,1.202775833,-1.2564998522,-6.6963962006
42.49,1.2023762397,-1.2557053534,-6.7031186959
42.50,1.2031754263,-1.2596778474,-6.7043050186
42.51,1.2079705459,-1.2664310872,-6.7023278141
42.52,1.2203579382,-1.2719925788,-6.7035141368
42.53,1.230747364,-1.2755678234,-6.7094457503
42.54,1.2383396367,-1.2783485692,-6.7161682456
42.55,1.2527249955,-1.2775540704,-6.7177500092
42.56,1.2731042538,-1.2783485692,-6.7201226546
42.57,1.2870900193,-1.2795403174,-6.7319858816
42.58,1.2938831054,-1.281129315,-6.7442445495
42.59,1.2926843255,-1.2823210632,-6.7497807221
42.60,1.2942826987,-1.2839100608,-6.7549214538
42.61,1.2966802585,-1.287088056,-6.7608530673
42.62,1.294682292,-1.289074303,-6.7695527671
42.63,1.2890879858,-1.2922522982,-6.7762752624
42.64,1.286690426,-1.2938412958,-6.7754843806
42.65,1.2886883925,-1.2966220416,-6.7742980579
42.66,1.286690426,-1.299005538,-6.7762752624
42.67,1.2810961198,-1.2974165404,-6.7806251123
42.68,1.2838932729,-1.2978137898,-6.7837886395
42.69,1.2918851389,-1.2958275428,-6.7829977577
42.70,1.2950818853,-1.2898688018,-6.7826023168
42.71,1.2966802585,-1.2843073102,-6.7853704031
42.72,1.2966802585,-1.279143068,-6.7861612849
42.73,1.2926843255,-1.2735815764,-6.7790433487
42.74,1.2922847322,-1.2664310872,-6.7727162943
42.75,1.2978790384,-1.2568971016,-6.7758798215
42.76,1.3074692776,-1.2509383606,-6.7727162943
42.77,1.3170595168,-1.2429933726,-6.7655983581
42.78,1.3294469091,-1.2286923942,-6.7525488084
42.79,1.3410351148,-1.2131996676,-6.7307995589
42.80,1.3450310478,-1.203665682,-6.7070731049
42.81,1.350625354,-1.1945289458,-6.6884873826
42.82,1.3602155932,-1.1786389698,-6.6758332738
42.83,1.3594164066,-1.161954495,-6.6623882832
42.84,1.3522237272,-1.148050766,-6.6477569699
42.85,1.3510249473,-1.1357360346,-6.6398481519
42.86,1.3478282009,-1.1250103008,-6.6386618292
42.87,1.3390371483,-1.1198460586,-6.6378709474
42.88,1.3338424354,-1.1174625622,-6.635498302
42.89,1.3362399952,-1.1107093224,-6.6374755065
42.90,1.334641622,-1.1067368284,-6.6441980018
42.91,1.3262501627,-1.106339579,-6.651315938
42.92,1.3206558565,-1.1027643344,-6.6560612288
42.93,1.3198566699,-1.098394591,-6.6608065196
42.94,1.3198566699,-1.0987918404,-6.6679244558
42.95,1.3166599235,-1.1007780874,-6.6821603282
42.96,1.3166599235,-1.1031615838,-6.6952098779
42.97,1.3194570766,-1.1051478308,-6.6975825233
42.98,1.3194570766,-1.1039560826,-6.6999551687
42.99,1.3134631771,-1.1007780874,-6.7118183957
43.00,1.3030737513,-1.0987918404,-6.7248679454
43.01,1.2954814786,-1.0972028428,-6.7288223544
43.02,1.2926843255,-1.0908468524,-6.7327767634
43.03,1.2862908327,-1.0840936126,-6.7426627859
43.04,1.2751022203,-1.0832991138,-6.7505716039
43.05,1.2675099476,-1.0817101162,-6.7553168947
43.06,1.2643132012,-1.082504615,-6.7576895401
43.07,1.2571205218,-1.0888606054,-6.7687618853
43.08,1.2535241821,-1.096408344,-6.7806251123
43.09,1.2559217419,-1.0987918404,-6.7782524669
43.10,1.2559217419,-1.1027643344,-6.7754843806
43.11,1.2531245888,-1.114284567,-6.7841840804
43.12,1.2511266223,-1.1210378068,-6.7885339303
43.13,1.2511266223,-1.1214350562,-6.7861612849
43.14,1.2495282491,-1.126202049,-6.785765844
43.15,1.2399380099,-1.1345442864,-6.7861612849
43.16,1.2319461439,-1.1353387852,-6.7841840804
43.17,1.2335445171,-1.1349415358,-6.7841840804
43.18,1.2371408568,-1.1365305334,-6.7826023168
43.19,1.2299481774,-1.1365305334,-6.7762752624
43.20,1.2235546846,-1.1349415358,-6.7735071761
43.21,1.2247534645,-1.13216079,-6.7782524669
43.22,1.2271510243,-1.136133284,-6.7806251123
43.23,1.2299481774,-1.1428865238,-6.7790433487
43.24,1.23873923,-1.1448727708,-6.7727162943
43.25,1.246731096,-1.1496397636,-6.7683664444
43.26,1.2531245888,-1.157982001,-6.7671801217
43.27,1.2563213352,-1.1647352408,-6.7612485082
43.28,1.2567209285,-1.1726802288,-6.7561077765
43.29,1.2567209285,-1.1814197156,-6.7565032174
43.30,1.2615160481,-1.189761953,-6.7561077765
43.31,1.2663111677,-1.199693188,-6.7505716039
43.32,1.2647127945,-1.2143914158,-6.7430582268
43.33,1.2559217419,-1.2278978954,-6.7371266133
43.34,1.2471306893,-1.2358428834,-6.7311949998
43.35,1.2371408568,-1.2457741184,-6.7252633863
43.36,1.2247534645,-1.257294351,-6.7213089773
43.37,1.2131652588,-1.2664310872,-6.7126092775
43.38,1.2099685124,-1.269211833,-6.7098411912
43.39,1.218759565,-1.2727870776,-6.7193317728
43.40,1.2291489908,-1.2878825548,-6.7197272137
43.41,1.2323457372,-1.3025807826,-6.718540891
43.42,1.2391388233,-1.3093340224,-6.7205180955
43.43,1.2471306893,-1.312909267,-6.714586482
43.44,1.2519258089,-1.3160872622,-6.7141910411
43.45,1.2591184883,-1.316881761,-6.7228907409
43.46,1.2679095409,-1.3164845116,-6.7248679454
43.47,1.2774997801,-1.3172790104,-6.7288223544
43.48,1.2810961198,-1.3164845116,-6.7418719041
43.49,1.2794977466,-1.3137037658,-6.7497807221
43.50,1.2834936796,-1.3093340224,-6.7525488084
43.51,1.2870900193,-1.3073477754,-6.7537351311
43.52,1.2854916461,-1.3073477754,-6.7481989585
43.53,1.2771001868,-1.3045670296,-6.7387083769
43.54,1.274702627,-1.2994027874,-6.730404118
43.55,1.2727046605,-1.2946357946,-6.7315904407
43.56,1.2619156414,-1.2886770536,-6.7331722043
43.57,1.2543233687,-1.279143068,-6.7260542681
43.58,1.2559217419,-1.267225586,-6.7232861818
43.59,1.2575201151,-1.2549108546,-6.7260542681
43.60,1.2571205218,-1.2425961232,-6.7311949998
43.61,1.254722962,-1.2362401328,-6.7347539679
43.62,1.2531245888,-1.2366373822,-6.7319858816
43.63,1.2559217419,-1.2346511352,-6.730404118
43.64,1.2555221486,-1.2330621376,-6.7398946996
43.65,1.2471306893,-1.2322676388,-6.7478035176
43.66,1.2431347563,-1.2263088978,-6.7450354313
43.67,1.2503274357,-1.2183639098,-6.7442445495
43.68,1.2543233687,-1.2159804134,-6.7478035176
43.69,1.2483294692,-1.2131996676,-6.7493852812
43.70,1.246731096,-1.2072409266,-6.7485943994
43.71,1.2523254022,-1.2004876868,-6.750176163
43.72,1.2555221486,-1.197706941,-6.750176163
43.73,1.2567209285,-1.1945289458,-6.7485943994
43.74,1.258718895,-1.1873784566,-6.7497807221
43.75,1.2579197084,-1.1826114638,-6.7533396902
43.76,1.2603172682,-1.181816965,-6.7545260129
43.77,1.2647127945,-1.1826114638,-6.7478035176
43.78,1.2639136079,-1.1849949602,-6.7478035176
43.79,1.2687087275,-1.1845977108,-6.7537351311
43.80,1.274702627,-1.183803212,-6.7517579266
43.81,1.2778993734,-1.1865839578,-6.7478035176
43.82,1.2874896126,-1.1901592024,-6.7493852812
43.83,1.3002765982,-1.193734447,-6.7588758628
43.84,1.306670091,-1.2008849362,-6.7663892399
43.85,1.310666024,-1.207638176,-6.7636211536
43.86,1.3182582967,-1.2068436772,-6.7624348309
43.87,1.3254509761,-1.2040629314,-6.7652029172
43.88,1.3298465024,-1.203665682,-6.7628302718
43.89,1.3358404019,-1.1992959386,-6.7632257127
43.90,1.3434326746,-1.1905564518,-6.7644120354
43.91,1.3530229138,-1.1842004614,-6.765993799
43.92,1.362613153,-1.1810224662,-6.7636211536
43.93,1.370605019,-1.1790362192,-6.7608530673
43.94,1.3797956649,-1.1802279674,-6.7608530673
43.95,1.3901850907,-1.1822142144,-6.765993799
43.96,1.3941810237,-1.1822142144,-6.7683664444
43.97,1.394580617,-1.1830087132,-6.7648074763
43.98,1.4013737031,-1.1885702048,-6.7624348309
43.99,1.4045704495,-1.1913509506,-6.7612485082
44.00,1.4001749232,-1.1941316964,-6.76203939
44.01,1.3977773634,-1.201679435,-6.7636211536
44.02,1.3933818371,-1.205651929,-6.7640165945
44.03,1.386588751,-1.2052546796,-6.7576895401
44.04,1.3849903778,-1.2100216724,-6.7485943994
44.05,1.3833920046,-1.213596917,-6.7430582268
44.06,1.378596885,-1.2120079194,-6.7434536677
44.07,1.3765989185,-1.2147886652,-6.7394992587
44.08,1.3761993252,-1.2239254014,-6.7355448497
44.09,1.3750005453,-1.2306786412,-6.7414764632
44.10,1.3765989185,-1.2310758906,-6.7438491086
44.11,1.3742013587,-1.2310758906,-6.7434536677
44.12,1.3690066458,-1.2358428834,-6.7446399904
44.13,1.3670086793,-1.2425961232,-6.7406855814
44.14,1.3658098994,-1.2457741184,-6.7363357315
44.15,1.3630127463,-1.2501438618,-6.734358527
44.16,1.3590168133,-1.2576916004,-6.7240770636
44.17,1.3526233205,-1.2616640944,-6.7149819229
44.18,1.346629421,-1.2600750968,-6.7177500092
44.19,1.3410351148,-1.2564998522,-6.7209135364
44.20,1.3318444689,-1.2549108546,-6.7141910411
44.21,1.3218546364,-1.2568971016,-6.7070731049
44.22,1.3234530096,-1.2561026028,-6.7054913413
44.23,1.322653823,-1.2529246076,-6.6971870824
44.24,1.3166599235,-1.2497466124,-6.6853238554
44.25,1.3102664307,-1.243390622,-6.6797876828
44.26,1.302674158,-1.2318703894,-6.6738560693
44.27,1.2966802585,-1.2199529074,-6.6706925421
44.28,1.2934835121,-1.209624423,-6.6821603282
44.29,1.2878892059,-1.1965151928,-6.6837420918
44.30,1.2818953064,-1.183803212,-6.6683198967
44.31,1.2818953064,-1.1726802288,-6.6560612288
44.32,1.2822948997,-1.1575847516,-6.6525022607
44.33,1.2743030337,-1.1393112792,-6.6457797654
44.34,1.2583193017,-1.1285855454,-6.6386618292
44.35,1.2447331295,-1.1214350562,-6.6370800656
44.36,1.2383396367,-1.1107093224,-6.6390572701
44.37,1.2283498042,-1.0952165958,-6.6422207973
44.38,1.2151632253,-1.0797238692,-6.6445934427
44.39,1.2099685124,-1.07257338,-6.6457797654
44.40,1.2143640387,-1.0634366438,-6.6525022607
44.41,1.218759565,-1.0523136606,-6.6655518104
44.42,1.2175607851,-1.0539026582,-6.6786013601
44.43,1.2151632253,-1.0590669004,-6.6865101781
44.44,1.2111672923,-1.0542999076,-6.6900691462
44.45,1.2083701392,-1.0503274136,-6.6967916415
44.46,1.2059725794,-1.0542999076,-6.7031186959
44.47,1.2043742062,-1.058669651,-6.7043050186
44.48,1.206771766,-1.0570806534,-6.7110275139
44.49,1.2039746129,-1.0515191618,-6.7240770636
44.50,1.1979807134,-1.0535054088,-6.7327767634
44.51,1.1927860005,-1.0654228908,-6.730404118
44.52,1.1899888474,-1.0737651282,-6.7296132362
44.53,1.1895892541,-1.0761486246,-6.7307995589
44.54,1.1895892541,-1.078532121,-6.7260542681
44.55,1.1859929144,-1.0821073656,-6.7173545683
44.56,1.1851937278,-1.084490862,-6.7153773638
44.57,1.1891896608,-1.0840936126,-6.7165636865
44.58,1.1875912876,-1.0872716078,-6.7141910411
44.59,1.1815973881,-1.0916413512,-6.7130047184
44.60,1.1776014551,-1.0948193464,-6.7173545683
44.61,1.1776014551,-1.1027643344,-6.7193317728
44.62,1.182796168,-1.1154763152,-6.7157728047
44.63,1.1895892541,-1.124215802,-6.7161682456
44.64,1.1991794933,-1.1329552888,-6.7213089773
44.65,1.2075709526,-1.1444755214,-6.7256588272
44.66,1.210767699,-1.155995754,-6.7236816227
44.67,1.2119664789,-1.1611599962,-6.7197272137
44.68,1.2159624119,-1.1607627468,-6.7220998591
44.69,1.222755498,-1.1647352408,-6.7256588272
44.70,1.2195587516,-1.1746664758,-6.7296132362
44.71,1.2087697325,-1.1865839578,-6.7319858816
44.72,1.2043742062,-1.1941316964,-6.7363357315
44.73,1.2043742062,-1.2012821856,-6.7406855814
44.74,1.2059725794,-1.213596917,-6.7410810223
44.75,1.2059725794,-1.223528152,-6.7402901405
44.76,1.2047737995,-1.229486893,-6.7466171949
44.77,1.2051733928,-1.233459387,-6.7592713037
44.78,1.2059725794,-1.2382263798,-6.7628302718
44.79,1.2051733928,-1.2386236292,-6.7572940992
44.80,1.2095689191,-1.2346511352,-6.7592713037
44.81,1.2203579382,-1.23147314,-6.7675755626
44.82,1.2331449238,-1.2286923942,-6.7691573262
44.83,1.2423355697,-1.2278978954,-6.7671801217
44.84,1.2495282491,-1.2306786412,-6.7636211536
44.85,1.2551225553,-1.229486893,-6.7675755626
44.86,1.2579197084,-1.2286923942,-6.773902617
44.87,1.2619156414,-1.2322676388,-6.7758798215
44.88,1.2683091342,-1.2342538858,-6.7766707033
44.89,1.2663111677,-1.2398153774,-6.7794387896
44.90,1.2603172682,-1.2477603654,-6.7746934988
44.91,1.2543233687,-1.2509383606,-6.7632257127
44.92,1.250727029,-1.2501438618,-6.7592713037
44.93,1.2471306893,-1.249349363,-6.7604576264
44.94,1.2435343496,-1.253321857,-6.7584804219
44.95,1.23873923,-1.2568971016,-6.7529442493
44.96,1.23873923,-1.2561026028,-6.7489898403
44.97,1.2419359764,-1.2549108546,-6.7517579266
44.98,1.2499278424,-1.2576916004,-6.7493852812
44.99,1.2599176749,-1.2616640944,-6.7414764632
45.00,1.2611164548,-1.2660338378,-6.7414764632
45.01,1.2603172682,-1.2684173342,-6.7414764632
45.02,1.2599176749,-1.2715953294,-6.7331722043
45.03,1.2603172682,-1.2779513198,-6.7300086771
45.04,1.2631144213,-1.2839100608,-6.7355448497
45.05,1.2615160481,-1.287088056,-6.7418719041
45.06,1.2607168615,-1.2922522982,-6.7430582268
45.07,1.2615160481,-1.297019291,-6.742267345
45.08,1.2619156414,-1.295033044,-6.7458263131
45.09,1.2607168615,-1.2886770536,-6.7505716039
45.10,1.2615160481,-1.2827183126,-6.7497807221
45.11,1.2655119811,-1.2807320656,-6.7561077765
45.12,1.2711062873,-1.2807320656,-6.7655983581
45.13,1.2771001868,-1.279143068,-6.7671801217
45.14,1.2842928662,-1.2795403174,-6.7671801217
45.15,1.2962806652,-1.2787458186,-6.7719254125
45.16,1.3094672441,-1.2719925788,-6.7826023168
45.17,1.3130635838,-1.2624585932,-6.7924883393
45.18,1.3122643972,-1.2580888498,-6.8047470072
45.19,1.3214550431,-1.2568971016,-6.8162147933
45.20,1.3282481292,-1.249349363,-6.8189828796
45.21,1.3246517895,-1.241404375,-6.8193783205
45.22,1.3238526029,-1.2437878714,-6.8185874387
45.23,1.3258505694,-1.2425961232,-6.809492298
45.24,1.3250513828,-1.23147314,-6.7980245119
45.25,1.31865789,-1.2278978954,-6.7873476076
45.26,1.3086680575,-1.2290896436,-6.7723208534
45.27,1.3006761915,-1.2239254014,-6.7588758628
45.28,1.2942826987,-1.2199529074,-6.7517579266
45.29,1.2922847322,-1.2203501568,-6.750176163
45.30,1.2890879858,-1.2199529074,-6.7434536677
45.31,1.2850920528,-1.2167749122,-6.7319858816
45.32,1.2886883925,-1.2128024182,-6.7213089773
45.33,1.2950818853,-1.207638176,-6.7213089773
45.34,1.3002765982,-1.199693188,-6.7209135364
45.35,1.3054713111,-1.1901592024,-6.714586482
45.36,1.3166599235,-1.179830718,-6.7173545683
45.37,1.3238526029,-1.1762554734,-6.7315904407
45.38,1.322653823,-1.1750637252,-6.7379174951
45.39,1.3258505694,-1.1714884806,-6.7394992587
45.40,1.3394367416,-1.1675159866,-6.750176163
45.41,1.3490269808,-1.1675159866,-6.7576895401
45.42,1.3470290143,-1.1695022336,-6.7592713037
45.43,1.3454306411,-1.169899483,-6.7592713037
45.44,1.3474286076,-1.1667214878,-6.7509670448
45.45,1.3446314545,-1.163940742,-6.7474080767
45.46,1.3374387751,-1.1643379914,-6.7474080767
45.47,1.3282481292,-1.1683104854,-6.7406855814
45.48,1.3290473158,-1.1714884806,-6.7331722043
45.49,1.334641622,-1.1695022336,-6.7284269135
45.50,1.3342420287,-1.1627489938,-6.7240770636
45.51,1.3350412153,-1.157982001,-6.718540891
45.52,1.3406355215,-1.1575847516,-6.7094457503
45.53,1.3498261674,-1.155995754,-6.7019323732
45.54,1.362613153,-1.1508315118,-6.6967916415
45.55,1.3726029855,-1.1476535166,-6.6936281143
45.56,1.3773981051,-1.1468590178,-6.6873010599
45.57,1.3773981051,-1.1393112792,-6.675042392
45.58,1.3750005453,-1.130174543,-6.6647609286
45.59,1.3698058324,-1.1265992984,-6.6635746059
45.60,1.3642115262,-1.126202049,-6.6667381331
45.61,1.3630127463,-1.126202049,-6.6663426922
45.62,1.3662094927,-1.130174543,-6.6679244558
45.63,1.3634123396,-1.136133284,-6.6706925421
45.64,1.3578180334,-1.1405030274,-6.6647609286
45.65,1.3550208803,-1.1488452648,-6.6580384333
45.66,1.3478282009,-1.1544067564,-6.663179165
45.67,1.3366395885,-1.154009507,-6.6702971012
45.68,1.3270493493,-1.1567902528,-6.6699016603
45.69,1.3230534163,-1.1611599962,-6.6702971012
45.70,1.3182582967,-1.1663242384,-6.6706925421
45.71,1.3050717178,-1.1714884806,-6.6742515102
45.72,1.2958810719,-1.1750637252,-6.6817648873
45.73,1.2950818853,-1.1814197156,-6.6825557691
45.74,1.2910859523,-1.1834059626,-6.6809740055
45.75,1.2810961198,-1.183803212,-6.6841375327
45.76,1.2679095409,-1.187775706,-6.6809740055
45.77,1.2615160481,-1.189761953,-6.6797876828
45.78,1.2623152347,-1.1905564518,-6.6900691462
45.79,1.266710761,-1.1933371976,-6.6967916415
45.80,1.2671103543,-1.1965151928,-6.6892782644
45.81,1.2659115744,-1.1945289458,-6.6801831237
45.82,1.2739034404,-1.1881729554,-6.6782059192
45.83,1.2802969332,-1.1853922096,-6.6770195965
45.84,1.2842928662,-1.1869812072,-6.678996801
45.85,1.2854916461,-1.1869812072,-6.6809740055
45.86,1.2846924595,-1.1814197156,-6.675042392
45.87,1.2810961198,-1.1766527228,-6.6738560693
45.88,1.2751022203,-1.1782417204,-6.6837420918
45.89,1.2695079141,-1.179830718,-6.6849284145
45.90,1.2599176749,-1.1730774782,-6.6841375327
45.91,1.2535241821,-1.1675159866,-6.6932326734
45.92,1.2511266223,-1.1706939818,-6.6975825233
45.93,1.2443335362,-1.17188573,-6.6880919417
45.94,1.2367412635,-1.1702967324,-6.6758332738
45.95,1.2319461439,-1.1687077348,-6.6762287147
45.96,1.2315465506,-1.1651324902,-6.6825557691
45.97,1.2283498042,-1.1663242384,-6.6825557691
45.98,1.2219563114,-1.1710912312,-6.68295121
45.99,1.218759565,-1.169899483,-6.6873010599
46.00,1.2191591583,-1.1730774782,-6.6932326734
46.01,1.2163620052,-1.1794334686,-6.6916509098
46.02,1.2115668856,-1.1794334686,-6.6896737053
46.03,1.2115668856,-1.1790362192,-6.6967916415
46.04,1.2139644454,-1.1826114638,-6.698768846
46.05,1.2135648521,-1.1889674542,-6.6999551687
46.06,1.210767699,-1.1949261952,-6.714586482
46.07,1.2071713593,-1.201679435,-6.7292177953
46.08,1.2087697325,-1.209624423,-6.7327767634
46.09,1.2111672923,-1.2199529074,-6.7387083769
46.10,1.2139644454,-1.229486893,-6.7454308722
46.11,1.2219563114,-1.2342538858,-6.7509670448
46.12,1.2327453305,-1.243390622,-6.7592713037
46.13,1.2375404501,-1.2537191064,-6.765993799
46.14,1.2399380099,-1.2576916004,-6.769948208
46.15,1.2439339429,-1.2596778474,-6.7782524669
46.16,1.2447331295,-1.267225586,-6.7885339303
46.17,1.2435343496,-1.2727870776,-6.7928837802
46.18,1.2447331295,-1.2696090824,-6.7984199528
46.19,1.2419359764,-1.2656365884,-6.8063287708
46.20,1.2371408568,-1.2668283366,-6.8051424481
46.21,1.2371408568,-1.269211833,-6.8083059753
46.22,1.2411367898,-1.2684173342,-6.8193783205
46.23,1.2407371965,-1.2664310872,-6.8237281704
46.24,1.2379400434,-1.2628558426,-6.8193783205
46.25,1.2375404501,-1.2576916004,-6.8154239115
46.26,1.2391388233,-1.257294351,-6.8150284706
46.27,1.2383396367,-1.2580888498,-6.8185874387
46.28,1.2355424836,-1.2557053534,-6.8197737614
46.29,1.2327453305,-1.2509383606,-6.8201692023
46.30,1.226751431,-1.2465686172,-6.8138421479
46.31,1.2231550913,-1.241404375,-6.8098877389
46.32,1.2255526511,-1.2346511352,-6.8150284706
46.33,1.2315465506,-1.2290896436,-6.8197737614
46.34,1.2423355697,-1.225514399,-6.8146330297
46.35,1.2519258089,-1.2223364038,-6.8011880391
46.36,1.2551225553,-1.2143914158,-6.7885339303
46.37,1.2555221486,-1.2084326748,-6.7806251123
46.38,1.2623152347,-1.207638176,-6.7711345307
46.39,1.2687087275,-1.2048574302,-6.7596667446
46.40,1.2663111677,-1.2012821856,-6.7545260129
46.41,1.2659115744,-1.199693188,-6.7537351311
46.42,1.2739034404,-1.1985014398,-6.7410810223
46.43,1.2822948997,-1.1973096916,-6.7339630861
46.44,1.2874896126,-1.1949261952,-6.7363357315
46.45,1.2874896126,-1.1921454494,-6.7323813225
46.46,1.2846924595,-1.1925426988,-6.7288223544
46.47,1.2838932729,-1.1921454494,-6.7296132362
46.48,1.2806965265,-1.1861867084,-6.7292177953
46.49,1.2759014069,-1.1834059626,-6.7244725045
46.50,1.2763010002,-1.1830087132,-6.7209135364
46.51,1.2782989667,-1.1810224662,-6.7220998591
46.52,1.2790981533,-1.1782417204,-6.7228907409
46.53,1.2838932729,-1.173871977,-6.7205180955
46.54,1.2894875791,-1.1710912312,-6.7189363319
46.55,1.290686359,-1.1730774782,-6.7177500092
46.56,1.2898871724,-1.175858224,-6.714586482
46.57,1.2954814786,-1.1770499722,-6.7114229548
46.58,1.3002765982,-1.1786389698,-6.7122138366
46.59,1.294682292,-1.1865839578,-6.714586482
46.60,1.2918851389,-1.1961179434,-6.7149819229
46.61,1.290686359,-1.2032684326,-6.7118183957
46.62,1.2838932729,-1.21161067,-6.7169591274
46.63,1.2735038471,-1.2211446556,-6.7260542681
46.64,1.2675099476,-1.2306786412,-6.7228907409
46.65,1.2635140146,-1.241404375,-6.7197272137
46.66,1.258718895,-1.2497466124,-6.7272405908
46.67,1.2559217419,-1.2541163558,-6.7351494088
