2022.05.23 11:02:00,,,
GOSHO,,,
G1,,,
,N14W,N76E,
TIME(s),STREAM(gal),DAMAXIS(gal),U-D(gal)
41.50,-1.509796064,-2.3986674,-7.0981888323
41.51,-1.508203872,-2.4058634022,-7.0898562276
41.52,-1.507805824,-2.4070627359,-7.0922369718
41.53,-1.490291712,-2.410660737,-7.0874754834
41.54,-1.471583456,-2.4110605149,-7.0720006461
41.55,-1.46680688,-2.4082620696,-7.0652552042
41.56,-1.472379552,-2.4110605149,-7.066842367
41.57,-1.482330752,-2.4138589602,-7.0565258088
41.58,-1.489097568,-2.4198556287,-7.0327183668
41.59,-1.493078048,-2.4178567392,-7.015259576
41.60,-1.503825344,-2.4014658453,-7.0077205527
41.61,-1.51855312,-2.3994669558,-6.9989911573
41.62,-1.518951168,-2.4054636243,-6.9970072038
41.63,-1.517358976,-2.3950693989,-6.9922457154
41.64,-1.526912128,-2.3806773945,-6.9819291572
41.65,-1.525717984,-2.3850749514,-6.971612599
41.66,-1.523329696,-2.3854747293,-6.9735965525
41.67,-1.531290656,-2.3778789492,-6.9743901339
41.68,-1.53646528,-2.3742809481,-6.967644692
41.69,-1.52850432,-2.3822765061,-6.9605024594
41.70,-1.537659424,-2.3778789492,-6.9505826919
41.71,-1.5523872,-2.3790782829,-6.9545505989
41.72,-1.554775488,-2.3774791713,-6.963676785
41.73,-1.563930592,-2.3846751735,-6.959708878
41.74,-1.583036896,-2.3962687326,-6.9537570175
41.75,-1.59816272,-2.4022654011,-6.9644703664
41.76,-1.6021432,-2.3978678442,-6.9708190176
41.77,-1.600551008,-2.3974680663,-6.971612599
41.78,-1.600551008,-2.3898722862,-6.9906585526
41.79,-1.612890496,-2.3682842796,-7.007323762
41.80,-1.61607488,-2.3566907205,-7.0081173434
41.81,-1.602939296,-2.3530927194,-7.0108948783
41.82,-1.605725632,-2.3331038244,-7.0097045062
41.83,-1.61010416,-2.3123153736,-7.0156563667
41.84,-1.596570528,-2.3047195935,-7.0235921807
41.85,-1.592192,-2.2943253681,-7.0188306923
41.86,-1.602541248,-2.2807329195,-7.0255761342
41.87,-1.597366624,-2.2683398046,-7.0354959017
41.88,-1.588609568,-2.2619433582,-7.0220050179
41.89,-1.599754912,-2.2515491328,-7.0104980876
41.90,-1.60413344,-2.2491504654,-7.0108948783
41.91,-1.594580288,-2.23875624,-7.0037526457
41.92,-1.599754912,-2.2231649019,-6.9855002735
41.93,-1.60612368,-2.2195669008,-6.9894681805
41.94,-1.606919776,-2.2071737859,-7.0108948783
41.95,-1.62005536,-2.1967795605,-7.007323762
41.96,-1.616472928,-2.1991782279,-6.9918489247
41.97,-1.601745152,-2.2003775616,-6.9970072038
41.98,-1.613288544,-2.1923820036,-7.0116884597
41.99,-1.621647552,-2.1903831141,-7.003355855
42.00,-1.598958816,-2.2035757848,-6.9858970642
42.01,-1.57826032,-2.2003775616,-6.9890713898
42.02,-1.585823232,-2.1839866677,-6.9989911573
42.03,-1.58423104,-2.1763908876,-7.0005783201
42.04,-1.567513024,-2.1703942191,-6.9898649712
42.05,-1.5623384,-2.1631982169,-6.9898649712
42.06,-1.567114976,-2.1524042136,-7.0065301806
42.07,-1.5623384,-2.1464075451,-7.0029590643
42.08,-1.546018432,-2.1536035473,-6.9763740874
42.09,-1.53447504,-2.1607995495,-6.9759772967
42.10,-1.536863328,-2.1576013263,-6.9985943666
42.11,-1.53447504,-2.1540033252,-6.9930392968
42.12,-1.506213632,-2.170793997,-6.9823259479
42.13,-1.486311232,-2.1835868898,-6.979548413
42.14,-1.489097568,-2.1815880003,-6.9878810177
42.15,-1.477554176,-2.1919822257,-6.9997847387
42.16,-1.459642016,-2.2055746743,-6.9926425061
42.17,-1.458049824,-2.2079733417,-6.9981975759
42.18,-1.46879712,-2.2003775616,-7.0204178551
42.19,-1.477156128,-2.2103720091,-7.0160531574
42.20,-1.483524896,-2.2283620146,-6.9962136224
42.21,-1.49068976,-2.2399555737,-6.9946264596
42.22,-1.503029248,-2.2411549074,-7.007323762
42.23,-1.525717984,-2.2383564621,-7.0037526457
42.24,-1.536067232,-2.2535480223,-6.9866906456
42.25,-1.532882848,-2.2631426919,-6.9958168317
42.26,-1.540843808,-2.2595446908,-7.0136724132
42.27,-1.557163776,-2.2631426919,-7.0136724132
42.28,-1.553979392,-2.2811326974,-7.011291669
42.29,-1.549600864,-2.2859300322,-6.9989911573
42.30,-1.55636768,-2.2851304764,-6.9938328782
42.31,-1.567911072,-2.294725146,-7.0041494364
42.32,-1.575872032,-2.3035202598,-7.0029590643
42.33,-1.56830912,-2.3047195935,-6.9942296689
42.34,-1.555571584,-2.2943253681,-6.9958168317
42.35,-1.555173536,-2.2931260344,-7.0025622736
42.36,-1.5623384,-2.2939255902,-7.019227483
42.37,-1.559154016,-2.2999222587,-7.0279568784
42.38,-1.548804768,-2.3003220366,-7.0216082272
42.39,-1.537659424,-2.2959244797,-7.0108948783
42.40,-1.537659424,-2.306718483,-7.0140692039
42.41,-1.55437744,-2.31871182,-7.0307344133
42.42,-1.569503264,-2.3251082664,-7.0263697156
42.43,-1.559950112,-2.3331038244,-6.9989911573
42.44,-1.55835792,-2.3410993824,-6.9870874363
42.45,-1.587415424,-2.338700715,-6.9938328782
42.46,-1.6021432,-2.3430982719,-6.9974039945
42.47,-1.587813472,-2.3486951625,-6.9922457154
42.48,-1.581444704,-2.3502942741,-6.9870874363
42.49,-1.58622128,-2.3530927194,-7.003355855
42.50,-1.581046656,-2.3650860564,-7.0140692039
42.51,-1.568707168,-2.3782787271,-7.007323762
42.52,-1.551591104,-2.3918711757,-6.9974039945
42.53,-1.523727744,-2.3990671779,-6.9922457154
42.54,-1.501835104,-2.4030649569,-7.0025622736
42.55,-1.501835104,-2.4094614033,-7.0172435295
42.56,-1.497456576,-2.4154580718,-7.0140692039
42.57,-1.471185408,-2.4130594044,-7.0069269713
42.58,-1.463224448,-2.4114602928,-7.0108948783
42.59,-1.48670928,-2.4158578497,-7.0259729249
42.60,-1.501039008,-2.4170571834,-7.0374798552
42.61,-1.494272192,-2.4134591823,-7.031131204
42.62,-1.49467024,-2.4114602928,-7.0287504598
42.63,-1.510194112,-2.4102609591,-7.0374798552
42.64,-1.516960928,-2.4054636243,-7.0394638087
42.65,-1.50860192,-2.4110605149,-7.0374798552
42.66,-1.50860192,-2.4142587381,-7.0374798552
42.67,-1.514174592,-2.4110605149,-7.0398605994
42.68,-1.503427296,-2.3934702873,-7.0466060413
42.69,-1.487903424,-2.3914713978,-7.0331151575
42.70,-1.486311232,-2.3922709536,-7.031131204
42.71,-1.493078048,-2.374680726,-7.0422413436
42.72,-1.493078048,-2.3478956067,-7.0263697156
42.73,-1.47874832,-2.3414991603,-7.0144659946
42.74,-1.480340512,-2.3291060454,-7.0227985993
42.75,-1.500242912,-2.310716262,-7.0319247854
42.76,-1.505019488,-2.2919267007,-7.0295440412
42.77,-1.493476096,-2.2783342521,-7.0136724132
42.78,-1.48471904,-2.2691393604,-7.0049430178
42.79,-1.48670928,-2.2515491328,-7.0128788318
42.80,-1.483922944,-2.246751798,-6.9985943666
42.81,-1.476360032,-2.2431537969,-6.9839131107
42.82,-1.470389312,-2.2311604599,-6.995420041
42.83,-1.473971744,-2.214769566,-7.0009751108
42.84,-1.481534656,-2.2111715649,-6.9930392968
42.85,-1.483922944,-2.2139700102,-6.9870874363
42.86,-1.48869952,-2.2031760069,-6.9938328782
42.87,-1.498252672,-2.1967795605,-7.0057365992
42.88,-1.502233152,-2.2015768953,-7.0017686922
42.89,-1.503029248,-2.2155691218,-6.9870874363
42.90,-1.507407776,-2.2163686776,-6.9922457154
42.91,-1.507009728,-2.2119711207,-7.0009751108
42.92,-1.507805824,-2.2151693439,-6.9946264596
42.93,-1.516164832,-2.2191671229,-6.9966104131
42.94,-1.526912128,-2.2179677892,-7.0093077155
42.95,-1.536067232,-2.2087728975,-7.0097045062
42.96,-1.544824288,-2.2083731196,-7.0053398085
42.97,-1.545620384,-2.2143697881,-7.0097045062
42.98,-1.553979392,-2.2059744522,-7.0140692039
42.99,-1.570697408,-2.1959800047,-7.0156563667
43.00,-1.573483744,-2.1959800047,-7.0101012969
43.01,-1.566716928,-2.1935813373,-7.0057365992
43.02,-1.571891552,-2.1763908876,-7.0124820411
43.03,-1.579056416,-2.1743919981,-7.0208146458
43.04,-1.576668128,-2.1831871119,-7.0116884597
43.05,-1.575872032,-2.1815880003,-7.0089109248
43.06,-1.582638848,-2.1831871119,-7.0239889714
43.07,-1.589007616,-2.1875846688,-7.0315279947
43.08,-1.585425184,-2.1963797826,-7.031131204
43.09,-1.57627008,-2.2019766732,-7.0263697156
43.10,-1.569503264,-2.1991782279,-7.0291472505
43.11,-1.56830912,-2.1951804489,-7.0382734366
43.12,-1.565124736,-2.2003775616,-7.0335119482
43.13,-1.555571584,-2.2055746743,-7.031131204
43.14,-1.559950112,-2.2039755627,-7.0406541808
43.15,-1.5722896,-2.2123708986,-7.0370830645
43.16,-1.569901312,-2.2211660124,-7.0235921807
43.17,-1.563930592,-2.2251637914,-7.015259576
43.18,-1.57627008,-2.230760682,-7.0204178551
43.19,-1.593784192,-2.2355580168,-7.0247825528
43.20,-1.598958816,-2.2407551295,-7.0200210644
43.21,-1.59816272,-2.2411549074,-7.015259576
43.22,-1.603337344,-2.2403553516,-7.0204178551
43.23,-1.610502208,-2.250749577,-7.0247825528
43.24,-1.6120944,-2.2675402488,-7.0354959017
43.25,-1.603735392,-2.2779344742,-7.0335119482
43.26,-1.595774432,-2.282731809,-7.0184339016
43.27,-1.595774432,-2.294725146,-7.0164499481
43.28,-1.59816272,-2.3103164841,-7.0184339016
43.29,-1.595774432,-2.3251082664,-7.0081173434
43.30,-1.590997856,-2.3299056012,-7.0057365992
43.31,-1.588609568,-2.3331038244,-7.0093077155
43.32,-1.595774432,-2.3402998266,-7.0065301806
43.33,-1.597366624,-2.350694052,-7.0013719015
43.34,-1.589405664,-2.3566907205,-6.9978007852
43.35,-1.58622128,-2.3630871669,-7.0013719015
43.36,-1.584629088,-2.3658856122,-7.0081173434
43.37,-1.575473984,-2.3770793934,-7.0097045062
43.38,-1.566716928,-2.3882731746,-7.0069269713
43.39,-1.562736448,-2.3890727304,-7.0164499481
43.40,-1.5523872,-2.3854747293,-7.0299408319
43.41,-1.531688704,-2.3818767282,-7.0208146458
43.42,-1.512184352,-2.3910716199,-7.0148627853
43.43,-1.498252672,-2.394669621,-7.0267665063
43.44,-1.491485856,-2.3918711757,-7.0378766459
43.45,-1.477156128,-2.3814769503,-7.0386702273
43.46,-1.467602976,-2.3806773945,-7.0267665063
43.47,-1.46680688,-2.3738811702,-7.0303376226
43.48,-1.46879712,-2.3574902763,-7.0410509715
43.49,-1.47476784,-2.3458967172,-7.035099111
43.50,-1.475961984,-2.3458967172,-7.0283536691
43.51,-1.481136608,-2.3379011592,-7.0307344133
43.52,-1.497058528,-2.3303053791,-7.0462092506
43.53,-1.501437056,-2.3239089327,-7.0493835762
43.54,-1.48471904,-2.326707378,-7.0331151575
43.55,-1.466010784,-2.3279067117,-7.0370830645
43.56,-1.474369792,-2.31871182,-7.0597001344
43.57,-1.49268,-2.3215102653,-7.0573193902
43.58,-1.48471904,-2.3263076001,-7.0438285064
43.59,-1.47874832,-2.3275069338,-7.0422413436
43.60,-1.506213632,-2.3207107095,-7.0541450646
43.61,-1.528106272,-2.3259078222,-7.0612872972
43.62,-1.523329696,-2.3343031581,-7.0573193902
43.63,-1.5225336,-2.3315047128,-7.054938646
43.64,-1.536067232,-2.322709599,-7.0660487856
43.65,-1.543630144,-2.3119155957,-7.0680327391
43.66,-1.544028192,-2.3079178167,-7.0545418553
43.67,-1.54442624,-2.3139144852,-7.0561290181
43.68,-1.543630144,-2.3043198156,-7.0656519949
43.69,-1.543630144,-2.2891282554,-7.0692231112
43.70,-1.542834048,-2.2955247018,-7.0604937158
43.71,-1.54442624,-2.2983231471,-7.0553354367
43.72,-1.55437744,-2.2843309206,-7.066842367
43.73,-1.556765728,-2.2675402488,-7.058906553
43.74,-1.542037952,-2.2723375836,-7.0291472505
43.75,-1.53447504,-2.270738472,-7.0144659946
43.76,-1.541241856,-2.2599444687,-7.0251793435
43.77,-1.541241856,-2.2559466897,-7.0315279947
43.78,-1.52651408,-2.2551471339,-7.0160531574
43.79,-1.515368736,-2.2539478002,-7.0065301806
43.80,-1.517358976,-2.2459522422,-7.0172435295
43.81,-1.516960928,-2.2523486886,-7.0259729249
43.82,-1.515766784,-2.2647418035,-7.0168467388
43.83,-1.521339456,-2.2731371394,-7.0164499481
43.84,-1.52850432,-2.2719378057,-7.0323215761
43.85,-1.527708224,-2.2679400267,-7.0394638087
43.86,-1.521737504,-2.274736251,-7.0339087389
43.87,-1.5225336,-2.2775346963,-7.0339087389
43.88,-1.52452384,-2.274736251,-7.0450188785
43.89,-1.5225336,-2.2715380278,-7.0529546925
43.90,-1.524921888,-2.2687395825,-7.0513675297
43.91,-1.53447504,-2.2591449129,-7.0497803669
43.92,-1.539649664,-2.2475513538,-7.0597001344
43.93,-1.536863328,-2.2479511317,-7.0593033437
43.94,-1.533280896,-2.2515491328,-7.0517643204
43.95,-1.531290656,-2.2579455792,-7.0497803669
43.96,-1.53646528,-2.2635424698,-7.047002832
43.97,-1.53049456,-2.2743364731,-7.0358926924
43.98,-1.512980448,-2.2871293659,-7.0299408319
43.99,-1.506213632,-2.294725146,-7.0287504598
44.00,-1.510990208,-2.2943253681,-7.0347023203
44.01,-1.506213632,-2.3035202598,-7.0327183668
44.02,-1.495864384,-2.3183120421,-7.0136724132
44.03,-1.496262432,-2.322709599,-7.0045462271
44.04,-1.499844864,-2.3247084885,-7.0021654829
44.05,-1.493078048,-2.3331038244,-6.9946264596
44.06,-1.479146368,-2.3446973835,-6.9981975759
44.07,-1.477554176,-2.3410993824,-7.0065301806
44.08,-1.472379552,-2.3359022697,-7.0116884597
44.09,-1.459642016,-2.3311049349,-7.0049430178
44.10,-1.457651776,-2.3379011592,-6.999387948
44.11,-1.463622496,-2.3331038244,-7.0085141341
44.12,-1.462030304,-2.3243087106,-7.0172435295
44.13,-1.457651776,-2.3291060454,-6.999387948
44.14,-1.460040064,-2.338700715,-6.9918489247
44.15,-1.461632256,-2.342698494,-6.9966104131
44.16,-1.465612736,-2.3391004929,-6.9831195293
44.17,-1.463224448,-2.3367018255,-6.9735965525
44.18,-1.463622496,-2.3279067117,-6.9747869246
44.19,-1.473573696,-2.3175124863,-6.9791516223
44.20,-1.478350272,-2.3159133747,-6.9823259479
44.21,-1.484320992,-2.3255080443,-6.9779612502
44.22,-1.493078048,-2.3259078222,-6.9724061804
44.23,-1.497854624,-2.3195113758,-6.9660575292
44.24,-1.493078048,-2.3203109316,-6.9624864129
44.25,-1.496262432,-2.3211104874,-6.9660575292
44.26,-1.505815584,-2.3131149294,-6.9680414827
44.27,-1.505815584,-2.3047195935,-6.9537570175
44.28,-1.506213632,-2.2943253681,-6.9374885988
44.29,-1.517757024,-2.2855302543,-6.9275688313
44.30,-1.536067232,-2.2711382499,-6.9255848778
44.31,-1.546018432,-2.2531482444,-6.9255848778
44.32,-1.5523872,-2.242754019,-6.9188394359
44.33,-1.561542304,-2.230760682,-6.923997715
44.34,-1.575872032,-2.2099722312,-6.947805157
44.35,-1.581444704,-2.1983786721,-6.9485987384
44.36,-1.577862272,-2.2015768953,-6.9450276221
44.37,-1.579852512,-2.19877845,-6.9509794826
44.38,-1.587017376,-2.1879844467,-6.9605024594
44.39,-1.58423104,-2.1871848909,-6.9660575292
44.40,-1.581444704,-2.1927817815,-6.9648671571
44.41,-1.589007616,-2.1915824478,-6.9739933432
44.42,-1.594978336,-2.1851860014,-6.9906585526
44.43,-1.592988096,-2.1835868898,-6.9918489247
44.44,-1.58821152,-2.1855857793,-6.9989911573
44.45,-1.594580288,-2.1847862235,-7.0255761342
44.46,-1.605327584,-2.1887840025,-7.0398605994
44.47,-1.599754912,-2.1971793384,-7.0366862738
44.48,-1.588609568,-2.2007773395,-7.0291472505
44.49,-1.595376384,-2.2047751185,-7.0370830645
44.50,-1.609308064,-2.2103720091,-7.0513675297
44.51,-1.602939296,-2.2183675671,-7.0394638087
44.52,-1.591395904,-2.2179677892,-7.0239889714
44.53,-1.596570528,-2.2103720091,-7.0358926924
44.54,-1.616472928,-2.2031760069,-7.047002832
44.55,-1.619657312,-2.1983786721,-7.0446220878
44.56,-1.613288544,-2.1935813373,-7.0366862738
44.57,-1.628414368,-2.1855857793,-7.0485899948
44.58,-1.650307008,-2.1783897771,-7.0612872972
44.59,-1.662646496,-2.1823875561,-7.0458124599
44.60,-1.662248448,-2.1911826699,-7.0343055296
44.61,-1.665034784,-2.1851860014,-7.0438285064
44.62,-1.66782112,-2.170793997,-7.0462092506
44.63,-1.659462112,-2.170793997,-7.0347023203
44.64,-1.650307008,-2.1795891108,-7.0398605994
44.65,-1.650705056,-2.1807884445,-7.0497803669
44.66,-1.652695296,-2.1771904434,-7.0454156692
44.67,-1.636375328,-2.1871848909,-7.0370830645
44.68,-1.617269024,-2.2015768953,-7.0366862738
44.69,-1.614880736,-2.2075735638,-7.0410509715
44.70,-1.61408464,-2.2195669008,-7.043034925
44.71,-1.599356864,-2.2375569063,-7.0366862738
44.72,-1.589405664,-2.2575458013,-7.0291472505
44.73,-1.596570528,-2.2743364731,-7.0378766459
44.74,-1.604929536,-2.2927262565,-7.0362894831
44.75,-1.596570528,-2.3103164841,-7.0148627853
44.76,-1.587813472,-2.3199111537,-7.0053398085
44.77,-1.585823232,-2.3223098211,-7.0104980876
44.78,-1.58622128,-2.3219100432,-7.0136724132
44.79,-1.581046656,-2.330705157,-7.0049430178
44.80,-1.5623384,-2.3343031581,-7.0049430178
44.81,-1.542037952,-2.3315047128,-7.0101012969
44.82,-1.530892608,-2.3311049349,-7.0061333899
44.83,-1.519349216,-2.3379011592,-7.0089109248
44.84,-1.507407776,-2.3363020476,-7.0049430178
44.85,-1.499844864,-2.3299056012,-6.9898649712
44.86,-1.49467024,-2.3203109316,-6.9906585526
44.87,-1.497854624,-2.3103164841,-6.9930392968
44.88,-1.506213632,-2.3083175946,-6.9918489247
44.89,-1.50661168,-2.302720704,-6.9898649712
44.90,-1.50860192,-2.2983231471,-6.9878810177
44.91,-1.517358976,-2.2927262565,-6.9922457154
44.92,-1.523329696,-2.3023209261,-6.9985943666
44.93,-1.53049456,-2.3135147073,-7.0025622736
44.94,-1.537659424,-2.3167129305,-7.0097045062
44.95,-1.530892608,-2.3247084885,-7.0180371109
44.96,-1.51457264,-2.334702936,-7.0239889714
44.97,-1.51457264,-2.3418989382,-7.0315279947
44.98,-1.519349216,-2.3498944962,-7.0358926924
44.99,-1.511388256,-2.3598889437,-7.0339087389
45.00,-1.505417536,-2.3638867227,-7.0386702273
45.01,-1.516164832,-2.3710827249,-7.0446220878
45.02,-1.53049456,-2.3738811702,-7.0426381343
45.03,-1.537261376,-2.3750805039,-7.0366862738
45.04,-1.546814528,-2.3694836133,-7.0402573901
45.05,-1.562736448,-2.3674847238,-7.0513675297
45.06,-1.574677888,-2.362687389,-7.0585097623
45.07,-1.581046656,-2.3678845017,-7.0585097623
45.08,-1.589405664,-2.3730816144,-7.0529546925
45.09,-1.594580288,-2.374680726,-7.0565258088
45.10,-1.591395904,-2.3686840575,-7.0573193902
45.11,-1.57826032,-2.3702831691,-7.0600969251
45.12,-1.563930592,-2.3750805039,-7.0759685531
45.13,-1.561542304,-2.3790782829,-7.090649809
45.14,-1.553581344,-2.3842753956,-7.0874754834
45.15,-1.533280896,-2.3942698431,-7.0712070647
45.16,-1.520941408,-2.3990671779,-7.0680327391
45.17,-1.524921888,-2.390671842,-7.0843011578
45.18,-1.5225336,-2.3850749514,-7.0843011578
45.19,-1.507407776,-2.3862742851,-7.0660487856
45.20,-1.500242912,-2.3802776166,-7.0616840879
45.21,-1.510194112,-2.3602887216,-7.0672391577
45.22,-1.51855312,-2.3498944962,-7.0656519949
45.23,-1.517757024,-2.3490949404,-7.0533514832
45.24,-1.517757024,-2.3474958288,-7.0525579018
45.25,-1.534076992,-2.3299056012,-7.0660487856
45.26,-1.554775488,-2.3263076001,-7.058906553
45.27,-1.5523872,-2.3367018255,-7.0339087389
45.28,-1.543630144,-2.3434980498,-7.0382734366
45.29,-1.559552064,-2.3327040465,-7.054938646
45.30,-1.577066176,-2.326707378,-7.050970739
45.31,-1.569105216,-2.3355024918,-7.0485899948
45.32,-1.557561824,-2.3335036023,-7.054938646
45.33,-1.560746208,-2.3179122642,-7.0577161809
45.34,-1.557561824,-2.2999222587,-7.0513675297
45.35,-1.536863328,-2.3015213703,-7.035099111
45.36,-1.522931648,-2.2963242576,-7.0295440412
45.37,-1.521737504,-2.282731809,-7.0319247854
45.38,-1.509796064,-2.2759355847,-7.0299408319
45.39,-1.49467024,-2.2799333637,-7.0188306923
45.40,-1.48471904,-2.2811326974,-7.0053398085
45.41,-1.4827288,-2.2723375836,-7.0077205527
45.42,-1.485117088,-2.2683398046,-7.0188306923
45.43,-1.478350272,-2.266740693,-7.011291669
45.44,-1.46680688,-2.2647418035,-7.0089109248
45.45,-1.466408832,-2.2563464676,-7.0235921807
45.46,-1.475961984,-2.2611438024,-7.0362894831
45.47,-1.476360032,-2.2743364731,-7.035099111
45.48,-1.468001024,-2.2775346963,-7.0247825528
45.49,-1.464418592,-2.2683398046,-7.0247825528
45.50,-1.465612736,-2.2635424698,-7.0267665063
45.51,-1.467602976,-2.2687395825,-7.0267665063
45.52,-1.465214688,-2.258745135,-7.0243857621
45.53,-1.463622496,-2.2439533527,-7.0029590643
45.54,-1.458447872,-2.2335591273,-6.9890713898
45.55,-1.461234208,-2.222765124,-6.9930392968
45.56,-1.47874832,-2.2159688997,-6.9934360875
45.57,-1.487107328,-2.2095724533,-6.9791516223
45.58,-1.488301472,-2.194780671,-6.9731997618
45.59,-1.499048768,-2.1831871119,-6.9656607385
45.60,-1.510990208,-2.1731926644,-6.9485987384
45.61,-1.501835104,-2.1675957738,-6.9370918081
45.62,-1.49666048,-2.1603997716,-6.9351078546
45.63,-1.510194112,-2.1504053241,-6.9422500872
45.64,-1.513776544,-2.1480066567,-6.9462179942
45.65,-1.49865072,-2.1584008821,-6.9343142732
45.66,-1.49068976,-2.1723931086,-6.9236009243
45.67,-1.495068288,-2.1823875561,-6.9331239011
45.68,-1.498252672,-2.1871848909,-6.9351078546
45.69,-1.494272192,-2.1875846688,-6.9204265987
45.70,-1.483524896,-2.2015768953,-6.9192362266
45.71,-1.493476096,-2.210771787,-6.9291559941
45.72,-1.510194112,-2.2123708986,-6.9390757616
45.73,-1.5026312,-2.2191671229,-6.9311399476
45.74,-1.493078048,-2.226762903,-6.9188394359
45.75,-1.501835104,-2.2291615704,-6.9331239011
45.76,-1.51855312,-2.2367573505,-6.959708878
45.77,-1.523727744,-2.250749577,-6.9581217152
45.78,-1.516164832,-2.2579455792,-6.9474083663
45.79,-1.514970688,-2.2615435803,-6.9569313431
45.80,-1.533280896,-2.2535480223,-6.9664543199
45.81,-1.545620384,-2.2531482444,-6.9704222269
45.82,-1.538853568,-2.2603442466,-6.9593120873
45.83,-1.53845552,-2.2539478002,-6.9533602268
45.84,-1.553979392,-2.2463520201,-6.9688350641
45.85,-1.567114976,-2.2523486886,-6.9720093897
45.86,-1.566716928,-2.2631426919,-6.9593120873
45.87,-1.56631888,-2.2579455792,-6.9581217152
45.88,-1.574677888,-2.2515491328,-6.9652639478
45.89,-1.584629088,-2.2515491328,-6.971612599
45.90,-1.588609568,-2.2599444687,-6.9803419944
45.91,-1.581444704,-2.2675402488,-6.9819291572
45.92,-1.579852512,-2.258745135,-6.9862938549
45.93,-1.58423104,-2.254747356,-6.9870874363
45.94,-1.579454464,-2.2663409151,-6.9815323665
45.95,-1.577464224,-2.2731371394,-6.9803419944
45.96,-1.589803712,-2.2743364731,-6.98351632
45.97,-1.585425184,-2.2795335858,-6.9858970642
