2022.05.23 11:02:00,,,
GOSHO,,,
T1,,,
,N14W,N76E,
TIME(s),STREAM(gal),DAMAXIS(gal),U-D(gal)
15.79,-2.2431529012,-2.6739187895,-8.095576731
15.80,-2.2173877592,-2.6272093273,-8.0350920885
15.81,-2.188055136,-2.5488324331,-7.987094598
15.82,-2.1773526924,-2.4486841794,-7.9406580015
15.83,-2.1884515228,-2.3374523245,-7.901245428
15.84,-2.2360179388,-2.2278038412,-7.885636488
15.85,-2.3216374876,-2.1316140165,-7.908269451
15.86,-2.41795948,-2.0714458957,-7.963681188
15.87,-2.4984260004,-2.0758001676,-8.0311898535
15.88,-2.5598659544,-2.1363641313,-8.072943768
15.89,-2.5769105868,-2.2369082279,-8.0826993555
15.90,-2.528947784,-2.3608070556,-8.0748948855
15.91,-2.465525896,-2.4767890253,-8.0561641575
15.92,-2.4310402444,-2.5436864754,-8.040164994
15.93,-2.392194338,-2.5341862458,-8.036262759
15.94,-2.3275832896,-2.4791640827,-8.037823653
15.95,-2.2685216564,-2.4134541613,-8.0397747705
15.96,-2.2308649104,-2.3489317686,-8.0655295215
15.97,-2.2110455704,-2.3148892792,-8.1154781295
15.98,-2.1868659756,-2.3350772671,-8.1498177975
15.99,-2.1373176256,-2.3944537021,-8.15567115
16.00,-2.0647788412,-2.4712472247,-8.1318675165
16.01,-1.9847087076,-2.5472490615,-8.1076736595
16.02,-1.9236651404,-2.6042504391,-8.1053323185
16.03,-1.8871975548,-2.6410638288,-8.1178194705
16.04,-1.878873432,-2.6687728318,-8.130696846
16.05,-1.8978999984,-2.6873774481,-8.1396719865
16.06,-1.9549796976,-2.7016277925,-8.1451351155
16.07,-2.0548691712,-2.7408162396,-8.126794611
16.08,-2.1856768152,-2.8148388619,-8.0787971205
16.09,-2.3291688368,-2.897570028,-8.0210440425
16.10,-2.4587873204,-2.9597173633,-7.969924764
16.11,-2.548767124,-2.9993016533,-7.9172445915
16.12,-2.6185312008,-3.0072185113,-7.864564419
16.13,-2.699394108,-2.9676342213,-7.827102963
16.14,-2.7624196092,-2.8860905839,-7.823200728
16.15,-2.780653402,-2.7966300885,-7.8352976565
16.16,-2.7751039868,-2.7063779073,-7.8579306195
16.17,-2.7683654112,-2.6014795388,-7.905147663
16.18,-2.7525099392,-2.505685557,-7.9687540935
16.19,-2.7204026084,-2.4510592368,-8.016751584
16.20,-2.65579156,-2.4201834906,-8.034701865
16.21,-2.5495598976,-2.3999955027,-8.0389943235
16.22,-2.423905282,-2.4031622459,-8.0460183465
16.23,-2.2756566188,-2.4158292187,-8.045628123
16.24,-2.1254260216,-2.4193918048,-8.039384547
16.25,-2.005717208,-2.4332463063,-8.029238736
16.26,-1.9117735364,-2.4716430676,-8.000362197
16.27,-1.8217937328,-2.5171650011,-7.96836387
16.28,-1.761939326,-2.5579368198,-7.9469015775
16.29,-1.7635248732,-2.6018753817,-7.9156836975
16.30,-1.8079201948,-2.6430430433,-7.858320843
16.31,-1.8697565356,-2.6509599013,-7.7908121775
16.32,-1.9319892632,-2.5975211098,-7.753740945
16.33,-2.0049244344,-2.5147899437,-7.735790664
16.34,-2.0806343132,-2.4348296779,-7.717059936
16.35,-2.1809201736,-2.359223684,-7.714718595
16.36,-2.2998362136,-2.2875761191,-7.7385222285
16.37,-2.4052751024,-2.2424500285,-7.7658378735
16.38,-2.4746427924,-2.2400749711,-7.775593461
16.39,-2.4750391792,-2.2574920587,-7.7814468135
16.40,-2.3989329136,-2.2713465602,-7.823200728
16.41,-2.3073675628,-2.3010347777,-7.8868071585
16.42,-2.2245227216,-2.3643696417,-7.9453406835
16.43,-2.1329573708,-2.462142838,-8.0249462775
16.44,-2.0409956332,-2.6026670675,-8.1061127655
16.45,-1.9355567444,-2.7732753574,-8.1708898665
16.46,-1.8063346476,-2.9403210612,-8.2005468525
16.47,-1.668788428,-3.0590739312,-8.211863334
16.48,-1.54590852,-3.0970748496,-8.2325451795
16.49,-1.452757622,-3.0840120339,-8.231374509
16.50,-1.4222358384,-3.0432402152,-8.201717523
16.51,-1.4594961976,-2.9561547772,-8.175962772
16.52,-1.5593856712,-2.8282975205,-8.1630853965
16.53,-1.706445174,-2.715482294,-8.1303066225
16.54,-1.8642071204,-2.6378970856,-8.0741144385
16.55,-1.9803484528,-2.5646661491,-8.0155809135
16.56,-2.0540763976,-2.4732264392,-7.9812412455
16.57,-2.1123452572,-2.3817867293,-7.967583423
16.58,-2.1725960508,-2.3006389348,-7.958218059
16.59,-2.2308649104,-2.2274079983,-7.95275493
16.60,-2.2796204868,-2.1609063911,-7.9531451535
16.61,-2.3263941292,-2.1264680588,-7.9445602365
16.62,-2.3838702152,-2.1229054727,-7.93714599
16.63,-2.443724622,-2.117759515,-7.946511354
16.64,-2.4849488492,-2.0951964697,-7.962120294
16.65,-2.4980296136,-2.070258367,-7.9757781165
16.66,-2.4710753112,-2.0330491344,-7.997240409
16.67,-2.4116172912,-1.9756519139,-8.032360524
16.68,-2.3378893464,-1.9408177387,-8.068261086
16.69,-2.2605939204,-1.9586306692,-8.0873820375
16.70,-2.19003707,-1.9906939441,-8.098698519
16.71,-2.1591188996,-1.9804020287,-8.128355505
16.72,-2.1971720324,-1.9257757085,-8.175182325
16.73,-2.2982506664,-1.8612533158,-8.2192775805
16.74,-2.431833018,-1.8295858838,-8.253227025
16.75,-2.540839388,-1.848586343,-8.26493373
16.76,-2.6038648892,-1.9166713218,-8.239959426
16.77,-2.6343866728,-2.0215696903,-8.1888401475
16.78,-2.6205131348,-2.1387391887,-8.1365501985
16.79,-2.5535237656,-2.2594712732,-8.102600754
16.80,-2.4663186696,-2.3837659438,-8.072943768
16.81,-2.3775280264,-2.4882684694,-8.0475792405
16.82,-2.2875482228,-2.5595201914,-8.0436770055
16.83,-2.2154058252,-2.6054379678,-8.045628123
16.84,-2.1666502488,-2.6497723726,-8.0304094065
16.85,-2.1333537576,-2.7024194783,-7.9913870565
16.86,-2.09094037,-2.7332952245,-7.951974483
16.87,-2.0247437744,-2.7451705115,-7.9258295085
16.88,-1.9387278388,-2.7677335568,-7.895001852
16.89,-1.8435950068,-2.7922758166,-7.8672959835
16.90,-1.7536152032,-2.7958384027,-7.873149336
16.91,-1.6838511264,-2.7807963725,-7.906708557
16.92,-1.6557076636,-2.7689210855,-7.939487331
16.93,-1.6830583528,-2.7582333272,-7.9609496235
16.94,-1.7357777972,-2.7206282517,-7.976948787
16.95,-1.789686402,-2.6584809164,-7.9999719735
16.96,-1.8574685448,-2.596729424,-8.0311898535
16.97,-1.914548244,-2.5365613032,-8.079967791
16.98,-1.958150792,-2.4878726265,-8.122111929
16.99,-1.9969966984,-2.481934983,-8.135379528
17.00,-2.0509053032,-2.5187483727,-8.130696846
17.01,-2.1309754368,-2.5662495207,-8.1061127655
17.02,-2.2094600232,-2.5896042518,-8.075285109
17.03,-2.2645577884,-2.5876250373,-8.0405552175
17.04,-2.3212411008,-2.5500199618,-7.993338174
17.05,-2.4028967816,-2.4617469951,-7.9625105175
17.06,-2.493272972,-2.351306826,-7.963681188
17.07,-2.5638298224,-2.2673881312,-7.972266105
17.08,-2.618134814,-2.2337414847,-7.97616834
17.09,-2.6549987864,-2.2456167717,-7.9913870565
17.10,-2.6819530888,-2.280055104,-8.037043206
17.11,-2.6942410796,-2.3243895088,-8.0897233785
17.12,-2.7025652024,-2.3762449287,-8.1139172355
17.13,-2.7164387404,-2.4336421492,-8.1107954475
17.14,-2.703357976,-2.4942061129,-8.0959669545
17.15,-2.6446927296,-2.5595201914,-8.0873820375
17.16,-2.5630370488,-2.6153340403,-8.086991814
17.17,-2.4849488492,-2.6406679859,-8.090894049
17.18,-2.4203378008,-2.6351261853,-8.094015837
17.19,-2.3521592712,-2.5963335811,-8.105722542
17.20,-2.2958723456,-2.5234984875,-8.129135952
17.21,-2.2724855244,-2.4518509226,-8.1443546685
17.22,-2.2562336656,-2.418600119,-8.1482569035
17.23,-2.19994674,-2.4166209045,-8.1490373505
17.24,-2.1377140124,-2.4288920344,-8.1388915395
17.25,-2.0996608796,-2.4577885661,-8.1225021525
17.26,-2.0984717192,-2.4965811703,-8.1209412585
17.27,-2.1278043424,-2.5341862458,-8.138501316
17.28,-2.1908298436,-2.5698121068,-8.1630853965
17.29,-2.25940476,-2.6185007835,-8.1786943365
17.30,-2.3085567232,-2.6747104753,-8.183767242
17.31,-2.3180700064,-2.7103363363,-8.1701094195
17.32,-2.277242166,-2.7138989224,-8.1623049495
17.33,-2.2253154952,-2.7028153212,-8.1552809265
17.34,-2.1848840416,-2.6857940765,-8.1201608115
17.35,-2.152380324,-2.660064288,-8.0873820375
17.36,-2.142470654,-2.6446264149,-8.0616272865
17.37,-2.144452588,-2.6691686747,-8.02299516
17.38,-2.1389031728,-2.7332952245,-7.9781194575
17.39,-2.138506786,-2.7831714299,-7.9484624715
17.40,-2.146434522,-2.7800046867,-7.945730907
17.41,-2.15039839,-2.7606083846,-7.9359753195
17.42,-2.1468309088,-2.7570457985,-7.911391239
17.43,-2.164271928,-2.751108155,-7.8977334165
17.44,-2.1892442964,-2.7427954541,-7.886416935
17.45,-2.184091268,-2.7412120825,-7.868466654
17.46,-2.1753707584,-2.7364619677,-7.855199055
17.47,-2.182109334,-2.719440723,-7.840370562
17.48,-2.1924153908,-2.6941067774,-7.823200728
17.49,-2.2102527968,-2.664022717,-7.8235909515
17.50,-2.2598011468,-2.6248342699,-7.8407607855
17.51,-2.3081603364,-2.5872291944,-7.8844658175
17.52,-2.3335290916,-2.5828749225,-7.941048225
17.53,-2.3497809504,-2.6192924693,-7.9734367755
17.54,-2.3493845636,-2.6715437321,-7.99177728
17.55,-2.3402676672,-2.7059820644,-8.027677842
17.56,-2.3474026296,-2.7245866807,-8.076846003
17.57,-2.36841113,-2.7376494964,-8.120551035
17.58,-2.3549339788,-2.7123155508,-8.1716703135
17.59,-2.3259977424,-2.656105859,-8.2145948985
17.60,-2.3097458836,-2.6220633696,-8.216546016
17.61,-2.3093494968,-2.6212716838,-8.1888401475
17.62,-2.3172772328,-2.6192924693,-8.1326479635
17.63,-2.3156916856,-2.6018753817,-8.0530423695
17.64,-2.2934940248,-2.5816873938,-7.975387893
17.65,-2.267332496,-2.5500199618,-7.9281708495
17.66,-2.2431529012,-2.4981645419,-7.9188054855
17.67,-2.1991539664,-2.4403714785,-7.957437612
17.68,-2.1567405788,-2.3738698713,-8.0038742085
17.69,-2.1274079556,-2.2923262339,-8.0155809135
17.70,-2.0976789456,-2.2123659681,-8.019873372
17.71,-2.0627969072,-2.13755166,-8.051091252
17.72,-2.045355888,-2.0651124093,-8.0905038255
17.73,-2.0417884068,-2.0128611465,-8.0983082955
17.74,-2.0346534444,-1.9796103429,-8.088552708
17.75,-2.0231582272,-1.983172929,-8.0873820375
17.76,-2.0033388872,-2.0441327356,-8.0920647195
17.77,-1.9803484528,-2.1529895331,-8.10103986
17.78,-1.9724207168,-2.260262959,-8.1232825995
17.79,-1.96211466,-2.3334938955,-8.136159975
17.80,-1.9319892632,-2.3916828018,-8.1170390235
17.81,-1.9074132816,-2.4629345238,-8.070602427
17.82,-1.9311964896,-2.5535825479,-8.0288485125
17.83,-1.9973930852,-2.6458139436,-8.005825326
17.84,-2.0842017944,-2.7206282517,-7.97616834
17.85,-2.1614972204,-2.7602125417,-7.937926437
17.86,-2.2261082688,-2.7566499556,-7.876271124
17.87,-2.273278298,-2.7178573514,-7.8079820115
17.88,-2.316880846,-2.6663977744,-7.756862733
17.89,-2.352555658,-2.6026670675,-7.724083959
17.90,-2.3688075168,-2.5155816295,-7.706914125
17.91,-2.3450243088,-2.4387881069,-7.680378927
17.92,-2.301025374,-2.3865368441,-7.649941494
17.93,-2.2538553448,-2.3319105239,-7.6409663535
17.94,-2.23958542,-2.2713465602,-7.6542339525
17.95,-2.2562336656,-2.2301788986,-7.685061609
17.96,-2.2863590624,-2.2107825965,-7.727205747
17.97,-2.3038000816,-2.1846569651,-7.761545415
17.98,-2.2923048644,-2.1616980769,-7.791202401
17.99,-2.2403781936,-2.173177521,-7.8321758685
18.00,-2.1714068904,-2.2004906811,-7.884075594
18.01,-2.1040211344,-2.2214703548,-7.9234881675
18.02,-2.0540763976,-2.2380957566,-7.9640714115
18.03,-2.0358426048,-2.252346101,-8.0132395725
18.04,-2.0663643884,-2.272138246,-8.071382874
18.05,-2.1202729932,-2.3200352369,-8.126794611
18.06,-2.1666502488,-2.390891116,-8.169719196
18.07,-2.2185769196,-2.4720389105,-8.20249797
18.08,-2.2819988076,-2.5559576053,-8.222789592
18.09,-2.3311507708,-2.6434388862,-8.236837638
18.10,-2.3608797808,-2.7423996112,-8.24152032
18.11,-2.3608797808,-2.8366102214,-8.222789592
18.12,-2.3370965728,-2.8833196836,-8.1911814885
18.13,-2.3093494968,-2.8623400099,-8.150208021
18.14,-2.2883409964,-2.7740670432,-8.111966118
18.15,-2.275260232,-2.6513557442,-8.089333155
18.16,-2.2697108168,-2.5341862458,-8.0850406965
18.17,-2.2808096472,-2.438392264,-8.088552708
18.18,-2.3085567232,-2.3548694121,-8.089333155
18.19,-2.3196555536,-2.2931179197,-8.0967474015
18.20,-2.3077639496,-2.2725340889,-8.112746565
18.21,-2.277242166,-2.2737216176,-8.115087906
18.22,-2.2526661844,-2.2503668865,-8.1068932125
18.23,-2.2578192128,-2.1977197808,-8.100259413
18.24,-2.2938904116,-2.1498227899,-8.100259413
18.25,-2.3418532144,-2.1411142461,-8.118209694
18.26,-2.3814918944,-2.1799068503,-8.1490373505
18.27,-2.400122074,-2.2412624998,-8.1763529955
18.28,-2.3989329136,-2.3002430919,-8.195473947
18.29,-2.3878340832,-2.3481400828,-8.207961099
18.30,-2.3600870072,-2.3889119015,-8.2013272995
18.31,-2.2998362136,-2.4201834906,-8.173621431
18.32,-2.243549288,-2.4407673214,-8.148647127
18.33,-2.2130275044,-2.462142838,-8.131477293
18.34,-2.188055136,-2.4965811703,-8.10884433
18.35,-2.1500020032,-2.5464573757,-8.0834798025
18.36,-2.124633248,-2.6066254965,-8.056554381
18.37,-2.1222549272,-2.6869816052,-8.020653819
18.38,-2.1432634276,-2.7641709707,-7.9882652685
18.39,-2.1805237868,-2.7887132305,-7.9718758815
18.40,-2.2233335612,-2.7566499556,-7.9656323055
18.41,-2.2387926464,-2.7135030795,-7.9586082825
18.42,-2.2106491836,-2.6632310312,-7.9406580015
18.43,-2.156344192,-2.5840624512,-7.917634815
18.44,-2.09094037,-2.4957894845,-7.9219272735
18.45,-2.0199871328,-2.4435382217,-7.9605594
18.46,-1.9648893676,-2.4411631643,-8.0093373375
18.47,-1.9371422916,-2.485893412,-8.0514814755
18.48,-1.9351603576,-2.5646661491,-8.0928451665
18.49,-1.970042396,-2.6537308016,-8.121331482
18.50,-2.0223654536,-2.7218157804,-8.1357697515
18.51,-2.0445631144,-2.7463580402,-8.15567115
18.52,-2.0382209256,-2.7546707411,-8.1724507605
18.53,-2.0203835196,-2.7875257018,-8.1669876315
18.54,-2.01166301,-2.830276735,-8.141623104
18.55,-2.0203835196,-2.8575898951,-8.1115758945
18.56,-2.059229426,-2.8821321549,-8.097137625
18.57,-2.1032283608,-2.9126120582,-8.0889429315
18.58,-2.1436598144,-2.9027159857,-8.092454943
18.59,-2.1896406832,-2.8282975205,-8.1107954475
18.60,-2.2399818068,-2.7261700523,-8.1295261755
18.61,-2.2800168736,-2.656105859,-8.128355505
18.62,-2.2958723456,-2.6327511279,-8.10103986
18.63,-2.2740710716,-2.6414596717,-8.064358851
18.64,-2.2284865896,-2.6735229466,-8.0467987935
18.65,-2.1892442964,-2.6992527351,-8.040945441
18.66,-2.144452588,-2.6766896898,-8.0522619225
18.67,-2.1020392004,-2.632355285,-8.0756753325
18.68,-2.0885620492,-2.6078130252,-8.099478966
18.69,-2.0972825588,-2.5868333515,-8.1209412585
18.70,-2.1060030684,-2.5440823183,-8.139281763
18.71,-2.126615182,-2.5072689286,-8.13225774
18.72,-2.1614972204,-2.4961853274,-8.0936256135
18.73,-2.2181805328,-2.5108315147,-8.041725888
18.74,-2.2974578928,-2.5219151159,-8.0015328675
18.75,-2.3715822244,-2.4981645419,-7.9890457155
18.76,-2.4207341876,-2.4379964211,-7.9851434805
18.77,-2.4314366312,-2.3520985118,-7.973046552
18.78,-2.406067876,-2.264221388,-7.950413589
18.79,-2.370393064,-2.1985114666,-7.931682861
18.80,-2.3240158084,-2.1704066207,-7.9211468265
18.81,-2.255440892,-2.1862403367,-7.91373258
18.82,-2.1829021076,-2.2384915995,-7.9172445915
18.83,-2.1270115688,-2.3093474786,-7.9305121905
18.84,-2.0818234736,-2.3956412308,-7.9437797895
18.85,-2.0548691712,-2.4835183546,-7.955876718
18.86,-2.0378245388,-2.5314153455,-7.9906066095
18.87,-2.0263293216,-2.5326028742,-8.0382138765
18.88,-2.0239510008,-2.5163733153,-8.0592859455
18.89,-2.0306895764,-2.497768699,-8.05421304
18.90,-2.0481305956,-2.4692680102,-8.0386041
18.91,-2.0818234736,-2.4439340646,-8.0108982315
18.92,-2.1250296348,-2.4411631643,-7.96836387
18.93,-2.1607044468,-2.4308712489,-7.932463308
18.94,-2.1789382396,-2.3841617867,-7.9211468265
18.95,-2.1971720324,-2.3303271523,-7.9258295085
18.96,-2.2229371744,-2.3053890496,-7.9320730845
18.97,-2.2518734108,-2.3014306206,-7.9461211305
18.98,-2.2776385528,-2.3022223064,-7.973046552
18.99,-2.2954759588,-2.3437858109,-8.003483985
19.00,-2.3263941292,-2.4427465359,-8.019092925
19.01,-2.356519526,-2.5472490615,-8.0249462775
19.02,-2.3719786112,-2.6149381974,-8.0319703005
19.03,-2.3795099604,-2.6477931581,-8.0319703005
19.04,-2.4044823288,-2.6489806868,-8.025336501
19.05,-2.4409499144,-2.6418555146,-8.010508008
19.06,-2.4619584148,-2.6466056294,-7.9898261625
19.07,-2.4651295092,-2.6525432729,-7.9671931995
19.08,-2.4686969904,-2.6434388862,-7.932463308
19.09,-2.4766247264,-2.6236467412,-7.902025875
19.10,-2.49723684,-2.5955418953,-7.902806322
19.11,-2.5301369444,-2.5444781612,-7.927780626
19.12,-2.5697756244,-2.4653095812,-7.966022529
19.13,-2.618134814,-2.3881202157,-7.9991915265
19.14,-2.6514313052,-2.331514681,-8.014410243
19.15,-2.6506385316,-2.2899511765,-8.016751584
19.16,-2.6284408708,-2.2614504877,-8.0007524205
19.17,-2.5741358792,-2.2475959862,-7.966022529
19.18,-2.4782102736,-2.2329497989,-7.934804649
19.19,-2.3806991208,-2.2032615814,-7.9328535315
19.20,-2.3073675628,-2.1711983065,-7.9406580015
19.21,-2.2300721368,-2.1537812189,-7.9406580015
19.22,-2.1571369656,-2.1474477325,-7.941048225
19.23,-2.09094037,-2.1387391887,-7.9508038125
19.24,-2.037428152,-2.1347807597,-7.9625105175
19.25,-2.0065099816,-2.1446768322,-7.974607446
19.26,-2.0029425004,-2.1708024636,-7.9991915265
19.27,-1.9946183776,-2.2262204696,-8.0265071715
19.28,-1.9728171036,-2.3073682641,-8.0405552175
19.29,-1.9617182732,-2.3750574,-8.040164994
19.30,-1.9438808672,-2.4035580888,-8.033921418
19.31,-1.904638574,-2.4094957323,-8.0358725355
19.32,-1.8733240168,-2.4138500042,-8.026116948
19.33,-1.8618287996,-2.4197876477,-8.006605773
19.34,-1.859054092,-2.4284961915,-8.008166667
19.35,-1.8447841672,-2.4494758652,-8.006605773
19.36,-1.8221901196,-2.4744139679,-7.976948787
19.37,-1.8198117988,-2.4997479135,-7.9562669415
19.38,-1.8142623836,-2.5223109588,-7.9695345405
19.39,-1.787704468,-2.5527908621,-8.0015328675
19.40,-1.7682815148,-2.6105839255,-8.021434266
19.41,-1.7563899108,-2.6842107049,-8.030019183
19.42,-1.7603537788,-2.7396287109,-8.0319703005
19.43,-1.7972177512,-2.7673377139,-8.0194831485
19.44,-1.86301796,-2.7871298589,-8.0077764435
19.45,-1.93238565,-2.8199848196,-8.0124591255
19.46,-2.0069063684,-2.873819454,-8.0265071715
19.47,-2.0881656624,-2.9415085899,-8.0249462775
19.48,-2.1476236824,-2.9870305234,-8.026897395
19.49,-2.1876587492,-2.9866346805,-8.0600663925
19.50,-2.2328468444,-2.956946463,-8.097918072
19.51,-2.2756566188,-2.921320602,-8.1115758945
19.52,-2.332736318,-2.8706527108,-8.119770588
19.53,-2.4132028384,-2.7974217743,-8.134599081
19.54,-2.5059573496,-2.7107321792,-8.1599636085
19.55,-2.6014865684,-2.6295843847,-8.1669876315
19.56,-2.6926555324,-2.5591243485,-8.1498177975
19.57,-2.7576629676,-2.5013312851,-8.1295261755
19.58,-2.7933377796,-2.4684763244,-8.098698519
19.59,-2.8012655156,-2.4518509226,-8.079187344
19.60,-2.7782750812,-2.4284961915,-8.0959669545
19.61,-2.729123118,-2.3916828018,-8.1427937745
19.62,-2.679574768,-2.3505151402,-8.18688903
19.63,-2.6213059084,-2.3101391644,-8.204839311
19.64,-2.5455960296,-2.2753049892,-8.208741546
19.65,-2.4690933772,-2.2673881312,-8.200937076
19.66,-2.3953654324,-2.2863885904,-8.1779138895
19.67,-2.3216374876,-2.2986597203,-8.144744892
19.68,-2.2582155996,-2.2828260043,-8.12445327
19.69,-2.2027214476,-2.2543253155,-8.111185671
19.70,-2.1488128428,-2.2361165421,-8.090894049
19.71,-2.0845981812,-2.2278038412,-8.0655295215
19.72,-2.0247437744,-2.2190952974,-8.044067229
19.73,-1.9926364436,-2.2258246267,-8.026897395
19.74,-1.9807448396,-2.2650130738,-8.014410243
19.75,-1.9728171036,-2.3081599499,-8.0124591255
19.76,-1.9902581228,-2.3216186085,-8.0202635955
19.77,-2.0342570576,-2.3267645662,-8.0226049365
19.78,-2.0647788412,-2.3469525541,-8.0171418075
19.79,-2.094904238,-2.3742657142,-8.0015328675
19.80,-2.122651314,-2.4011830314,-7.969144317
19.81,-2.1282007292,-2.4427465359,-7.9211468265
19.82,-2.1182910592,-2.4882684694,-7.8743200065
19.83,-2.122651314,-2.5092481431,-7.8415412325
19.84,-2.1258224084,-2.5270610736,-7.817737599
19.85,-2.1178946724,-2.5599160343,-7.8048602235
19.86,-2.1119488704,-2.5757497503,-7.8111037995
19.87,-2.1194802196,-2.5698121068,-7.8352976565
19.88,-2.1270115688,-2.5757497503,-7.863783972
19.89,-2.1361284652,-2.61256314,-7.885636488
19.90,-2.136524852,-2.6549183303,-7.912952133
19.91,-2.1254260216,-2.6755021611,-7.9625105175
19.92,-2.1182910592,-2.6913358771,-8.0171418075
19.93,-2.1262187952,-2.7265658952,-8.045628123
19.94,-2.162289994,-2.7574416414,-8.065919745
19.95,-2.233639618,-2.7665460281,-8.0983082955
19.96,-2.3315471576,-2.762983442,-8.1178194705
19.97,-2.4254908292,-2.7451705115,-8.1123563415
19.98,-2.4996151608,-2.6976693635,-8.084650473
19.99,-2.5364791332,-2.6406679859,-8.0483596875
20.00,-2.5424249352,-2.6169174119,-8.0085568905
20.01,-2.5404430012,-2.6137506687,-7.9874848215
20.02,-2.5356863596,-2.5896042518,-8.0015328675
20.03,-2.5174525668,-2.5555617624,-8.03079963
20.04,-2.4988223872,-2.5318111884,-8.0514814755
20.05,-2.4865343964,-2.513602415,-8.0507010285
20.06,-2.46750783,-2.4934144271,-8.0343116415
20.07,-2.4243016688,-2.4862892549,-8.023775607
20.08,-2.384266602,-2.4942061129,-8.0241658305
20.09,-2.3561231392,-2.4835183546,-8.039384547
20.10,-2.334718252,-2.4328504634,-8.0686513095
20.11,-2.312916978,-2.3786199861,-8.0928451665
20.12,-2.2899265436,-2.3596195269,-8.1092345535
20.13,-2.2601975336,-2.3817867293,-8.107283436
20.14,-2.2106491836,-2.4075165178,-8.096357178
20.15,-2.1559478052,-2.4197876477,-8.0998691895
20.16,-2.1079850024,-2.4237460767,-8.1084541065
20.17,-2.0901475964,-2.4193918048,-8.1014300835
20.18,-2.096886172,-2.410683261,-8.0951865075
20.19,-2.0917331436,-2.410683261,-8.0912842725
20.20,-2.07112103,-2.4249336054,-8.0787971205
20.21,-2.0461486616,-2.4601636235,-8.0709926505
20.22,-2.0187979724,-2.5199359014,-8.068261086
20.23,-2.0104738496,-2.5963335811,-8.052652146
